sample_id,prompt_id,model_variant,arrangement,order,scoring_mode,chosen_tokens,rejected_tokens,chosen_loss,rejected_loss,loss_difference,truncated
personahub_code_v2_34999-request-6-493,personahub_code_v2_34999-request-6-493,lora,swapped,reverse,isolated_branch,223,198,0.6132235527038574,0.5012606978416443,0.11196285486221313,False
filtered_wc_sample_500k-request-420-143,filtered_wc_sample_500k-request-420-143,lora,aligned,forward,full_sequence,1,1,1.157020092010498,1.4179151058197021,-0.2608950138092041,False
filtered_wc_sample_500k-request-420-143,filtered_wc_sample_500k-request-420-143,lora,aligned,forward,isolated_branch,1,1,1.157020092010498,2.8809409141540527,-1.7239208221435547,False
filtered_wc_sample_500k-request-420-143,filtered_wc_sample_500k-request-420-143,lora,aligned,reverse,full_sequence,1,1,0.708647608757019,2.8809409141540527,-2.1722933053970337,False
filtered_wc_sample_500k-request-420-143,filtered_wc_sample_500k-request-420-143,lora,aligned,reverse,isolated_branch,1,1,1.157020092010498,2.8809409141540527,-1.7239208221435547,False
filtered_wc_sample_500k-request-420-143,filtered_wc_sample_500k-request-420-143,lora,swapped,forward,full_sequence,1,1,0.5764724016189575,2.506796360015869,-1.9303239583969116,False
filtered_wc_sample_500k-request-420-143,filtered_wc_sample_500k-request-420-143,lora,swapped,forward,isolated_branch,1,1,1.0028433799743652,2.506796360015869,-1.503952980041504,False
filtered_wc_sample_500k-request-420-143,filtered_wc_sample_500k-request-420-143,lora,swapped,reverse,full_sequence,1,1,1.0028433799743652,2.8336453437805176,-1.8308019638061523,False
filtered_wc_sample_500k-request-420-143,filtered_wc_sample_500k-request-420-143,lora,swapped,reverse,isolated_branch,1,1,1.0028433799743652,2.506796360015869,-1.503952980041504,False
correct-python-sft-187k-request-134-3,correct-python-sft-187k-request-134-3,lora,aligned,forward,full_sequence,178,548,0.4624173641204834,0.7448505163192749,-0.2824331521987915,False
correct-python-sft-187k-request-134-3,correct-python-sft-187k-request-134-3,lora,aligned,forward,isolated_branch,177,548,0.48707491159439087,0.7524930834770203,-0.2654181718826294,False
correct-python-sft-187k-request-134-3,correct-python-sft-187k-request-134-3,lora,aligned,reverse,full_sequence,177,548,0.3942303955554962,0.7526208162307739,-0.3583904206752777,False
correct-python-sft-187k-request-134-3,correct-python-sft-187k-request-134-3,lora,aligned,reverse,isolated_branch,177,548,0.48707491159439087,0.7524930834770203,-0.2654181718826294,False
correct-python-sft-187k-request-134-3,correct-python-sft-187k-request-134-3,lora,swapped,forward,full_sequence,177,548,0.41194453835487366,0.7474585771560669,-0.33551403880119324,False
correct-python-sft-187k-request-134-3,correct-python-sft-187k-request-134-3,lora,swapped,forward,isolated_branch,177,548,0.49104753136634827,0.7490549683570862,-0.2580074369907379,False
correct-python-sft-187k-request-134-3,correct-python-sft-187k-request-134-3,lora,swapped,reverse,full_sequence,178,548,0.46825140714645386,0.7509081959724426,-0.28265678882598877,False
correct-python-sft-187k-request-134-3,correct-python-sft-187k-request-134-3,lora,swapped,reverse,isolated_branch,177,548,0.49104753136634827,0.7490549683570862,-0.2580074369907379,False
tulu-3-sft-personas-math-request-140-105,tulu-3-sft-personas-math-request-140-105,lora,aligned,forward,isolated_branch,1280,815,0.6779560446739197,0.49545738101005554,0.18249866366386414,False
tulu-3-sft-personas-math-request-140-105,tulu-3-sft-personas-math-request-140-105,lora,aligned,reverse,isolated_branch,1280,815,0.6779560446739197,0.49545738101005554,0.18249866366386414,False
tulu-3-sft-personas-math-request-140-105,tulu-3-sft-personas-math-request-140-105,lora,swapped,forward,isolated_branch,1280,815,0.6778149604797363,0.503748893737793,0.17406606674194336,False
tulu-3-sft-personas-math-request-140-105,tulu-3-sft-personas-math-request-140-105,lora,swapped,reverse,isolated_branch,1280,815,0.6778149604797363,0.503748893737793,0.17406606674194336,False
tulu_v3.9_aya_100k-request-90-736,tulu_v3.9_aya_100k-request-90-736,lora,aligned,forward,full_sequence,174,116,1.7842347621917725,1.4707667827606201,0.31346797943115234,False
tulu_v3.9_aya_100k-request-90-736,tulu_v3.9_aya_100k-request-90-736,lora,aligned,forward,isolated_branch,174,116,1.7818913459777832,1.3512685298919678,0.43062281608581543,False
tulu_v3.9_aya_100k-request-90-736,tulu_v3.9_aya_100k-request-90-736,lora,aligned,reverse,full_sequence,174,116,1.8825714588165283,1.3359917402267456,0.5465797185897827,False
tulu_v3.9_aya_100k-request-90-736,tulu_v3.9_aya_100k-request-90-736,lora,aligned,reverse,isolated_branch,174,116,1.7818913459777832,1.3512685298919678,0.43062281608581543,False
tulu_v3.9_aya_100k-request-90-736,tulu_v3.9_aya_100k-request-90-736,lora,swapped,forward,full_sequence,174,116,1.8611531257629395,1.327398419380188,0.5337547063827515,False
tulu_v3.9_aya_100k-request-90-736,tulu_v3.9_aya_100k-request-90-736,lora,swapped,forward,isolated_branch,174,116,1.8012292385101318,1.351852536201477,0.4493767023086548,False
tulu_v3.9_aya_100k-request-90-736,tulu_v3.9_aya_100k-request-90-736,lora,swapped,reverse,full_sequence,174,116,1.8059372901916504,1.5216327905654907,0.28430449962615967,False
tulu_v3.9_aya_100k-request-90-736,tulu_v3.9_aya_100k-request-90-736,lora,swapped,reverse,isolated_branch,174,116,1.8012292385101318,1.351852536201477,0.4493767023086548,False
OpenThoughts3-full-filtered-science-no-cot-request-9-859,OpenThoughts3-full-filtered-science-no-cot-request-9-859,lora,aligned,forward,full_sequence,701,682,1.0994752645492554,0.6779006123542786,0.4215746521949768,False
OpenThoughts3-full-filtered-science-no-cot-request-9-859,OpenThoughts3-full-filtered-science-no-cot-request-9-859,lora,aligned,forward,isolated_branch,701,682,1.100102424621582,0.6981474161148071,0.4019550085067749,False
OpenThoughts3-full-filtered-science-no-cot-request-9-859,OpenThoughts3-full-filtered-science-no-cot-request-9-859,lora,aligned,reverse,full_sequence,701,682,1.0889033079147339,0.6995006203651428,0.38940268754959106,False
OpenThoughts3-full-filtered-science-no-cot-request-9-859,OpenThoughts3-full-filtered-science-no-cot-request-9-859,lora,aligned,reverse,isolated_branch,701,682,1.100102424621582,0.6981474161148071,0.4019550085067749,False
OpenThoughts3-full-filtered-science-no-cot-request-9-859,OpenThoughts3-full-filtered-science-no-cot-request-9-859,lora,swapped,forward,full_sequence,701,682,1.1041547060012817,0.6955850124359131,0.40856969356536865,False
OpenThoughts3-full-filtered-science-no-cot-request-9-859,OpenThoughts3-full-filtered-science-no-cot-request-9-859,lora,swapped,forward,isolated_branch,701,682,1.1096055507659912,0.6951811909675598,0.4144243597984314,False
OpenThoughts3-full-filtered-science-no-cot-request-9-859,OpenThoughts3-full-filtered-science-no-cot-request-9-859,lora,swapped,reverse,full_sequence,701,682,1.1092084646224976,0.6782965064048767,0.43091195821762085,False
OpenThoughts3-full-filtered-science-no-cot-request-9-859,OpenThoughts3-full-filtered-science-no-cot-request-9-859,lora,swapped,reverse,isolated_branch,701,682,1.1096055507659912,0.6951811909675598,0.4144243597984314,False
tulu-3-sft-coconot-regenerated-request-2-731,tulu-3-sft-coconot-regenerated-request-2-731,lora,aligned,forward,full_sequence,241,823,1.0552101135253906,1.2121483087539673,-0.15693819522857666,False
tulu-3-sft-coconot-regenerated-request-2-731,tulu-3-sft-coconot-regenerated-request-2-731,lora,aligned,forward,isolated_branch,241,823,1.0613510608673096,1.2072904109954834,-0.14593935012817383,False
tulu-3-sft-coconot-regenerated-request-2-731,tulu-3-sft-coconot-regenerated-request-2-731,lora,aligned,reverse,full_sequence,241,823,1.0994532108306885,1.2060915231704712,-0.10663831233978271,False
tulu-3-sft-coconot-regenerated-request-2-731,tulu-3-sft-coconot-regenerated-request-2-731,lora,aligned,reverse,isolated_branch,241,823,1.0613510608673096,1.2072904109954834,-0.14593935012817383,False
tulu-3-sft-coconot-regenerated-request-2-731,tulu-3-sft-coconot-regenerated-request-2-731,lora,swapped,forward,full_sequence,241,823,1.0985618829727173,1.2001266479492188,-0.10156476497650146,False
tulu-3-sft-coconot-regenerated-request-2-731,tulu-3-sft-coconot-regenerated-request-2-731,lora,swapped,forward,isolated_branch,241,823,1.0676019191741943,1.2017481327056885,-0.13414621353149414,False
tulu-3-sft-coconot-regenerated-request-2-731,tulu-3-sft-coconot-regenerated-request-2-731,lora,swapped,reverse,full_sequence,241,823,1.0640032291412354,1.2216569185256958,-0.15765368938446045,False
tulu-3-sft-coconot-regenerated-request-2-731,tulu-3-sft-coconot-regenerated-request-2-731,lora,swapped,reverse,isolated_branch,241,823,1.0676019191741943,1.2017481327056885,-0.13414621353149414,False
flan_v2_converted-request-90-227,flan_v2_converted-request-90-227,lora,aligned,forward,full_sequence,1,2,0.04680996760725975,0.6756618022918701,-0.6288518346846104,False
flan_v2_converted-request-90-227,flan_v2_converted-request-90-227,lora,aligned,forward,isolated_branch,1,2,0.04680996760725975,2.1883068084716797,-2.14149684086442,False
flan_v2_converted-request-90-227,flan_v2_converted-request-90-227,lora,aligned,reverse,full_sequence,1,2,0.3217886984348297,2.3624885082244873,-2.0406998097896576,False
flan_v2_converted-request-90-227,flan_v2_converted-request-90-227,lora,aligned,reverse,isolated_branch,1,2,0.04680996760725975,2.1883068084716797,-2.14149684086442,False
flan_v2_converted-request-90-227,flan_v2_converted-request-90-227,lora,swapped,forward,full_sequence,1,2,0.19509078562259674,5.048466205596924,-4.853375419974327,False
flan_v2_converted-request-90-227,flan_v2_converted-request-90-227,lora,swapped,forward,isolated_branch,1,2,1.250218391418457,5.152308464050293,-3.902090072631836,False
flan_v2_converted-request-90-227,flan_v2_converted-request-90-227,lora,swapped,reverse,full_sequence,1,2,1.250218391418457,2.2881972789764404,-1.0379788875579834,False
flan_v2_converted-request-90-227,flan_v2_converted-request-90-227,lora,swapped,reverse,isolated_branch,1,2,1.250218391418457,5.152308464050293,-3.902090072631836,False
flan_v2_converted-request-65-411,flan_v2_converted-request-65-411,lora,aligned,forward,full_sequence,19,20,0.5653913617134094,0.3379247188568115,0.2274666428565979,False
flan_v2_converted-request-65-411,flan_v2_converted-request-65-411,lora,aligned,forward,isolated_branch,19,20,0.6882131099700928,0.36527106165885925,0.3229420483112335,False
flan_v2_converted-request-65-411,flan_v2_converted-request-65-411,lora,aligned,reverse,full_sequence,19,20,0.5946294069290161,0.481955349445343,0.1126740574836731,False
flan_v2_converted-request-65-411,flan_v2_converted-request-65-411,lora,aligned,reverse,isolated_branch,19,20,0.6882131099700928,0.36527106165885925,0.3229420483112335,False
flan_v2_converted-request-65-411,flan_v2_converted-request-65-411,lora,swapped,forward,full_sequence,19,20,0.5604625344276428,0.4165436327457428,0.14391890168190002,False
flan_v2_converted-request-65-411,flan_v2_converted-request-65-411,lora,swapped,forward,isolated_branch,19,20,0.5958226919174194,0.4014247953891754,0.19439789652824402,False
flan_v2_converted-request-65-411,flan_v2_converted-request-65-411,lora,swapped,reverse,full_sequence,19,20,0.6119596362113953,0.35168197751045227,0.260277658700943,False
flan_v2_converted-request-65-411,flan_v2_converted-request-65-411,lora,swapped,reverse,isolated_branch,19,20,0.5958226919174194,0.4014247953891754,0.19439789652824402,False
valpy_if_qwq_reasoning_verified_no_reasoning-request-83-366,valpy_if_qwq_reasoning_verified_no_reasoning-request-83-366,lora,aligned,forward,full_sequence,26,30,1.4978610277175903,1.510934829711914,-0.01307380199432373,False
valpy_if_qwq_reasoning_verified_no_reasoning-request-83-366,valpy_if_qwq_reasoning_verified_no_reasoning-request-83-366,lora,aligned,forward,isolated_branch,26,30,1.5626983642578125,1.5698084831237793,-0.007110118865966797,False
valpy_if_qwq_reasoning_verified_no_reasoning-request-83-366,valpy_if_qwq_reasoning_verified_no_reasoning-request-83-366,lora,aligned,reverse,full_sequence,26,30,1.5669840574264526,1.4859604835510254,0.08102357387542725,False
valpy_if_qwq_reasoning_verified_no_reasoning-request-83-366,valpy_if_qwq_reasoning_verified_no_reasoning-request-83-366,lora,aligned,reverse,isolated_branch,26,30,1.5626983642578125,1.5698084831237793,-0.007110118865966797,False
valpy_if_qwq_reasoning_verified_no_reasoning-request-83-366,valpy_if_qwq_reasoning_verified_no_reasoning-request-83-366,lora,swapped,forward,full_sequence,26,30,1.4331260919570923,1.4390681982040405,-0.005942106246948242,False
valpy_if_qwq_reasoning_verified_no_reasoning-request-83-366,valpy_if_qwq_reasoning_verified_no_reasoning-request-83-366,lora,swapped,forward,isolated_branch,26,30,1.625905156135559,1.5902225971221924,0.0356825590133667,False
valpy_if_qwq_reasoning_verified_no_reasoning-request-83-366,valpy_if_qwq_reasoning_verified_no_reasoning-request-83-366,lora,swapped,reverse,full_sequence,26,30,1.5837056636810303,1.6093435287475586,-0.02563786506652832,False
valpy_if_qwq_reasoning_verified_no_reasoning-request-83-366,valpy_if_qwq_reasoning_verified_no_reasoning-request-83-366,lora,swapped,reverse,isolated_branch,26,30,1.625905156135559,1.5902225971221924,0.0356825590133667,False
tulu_v3.9_wildjailbreak_decontaminated_50k-request-10-595,tulu_v3.9_wildjailbreak_decontaminated_50k-request-10-595,lora,aligned,forward,full_sequence,11,50,0.6038967370986938,1.1814390420913696,-0.5775423049926758,False
tulu_v3.9_wildjailbreak_decontaminated_50k-request-10-595,tulu_v3.9_wildjailbreak_decontaminated_50k-request-10-595,lora,aligned,forward,isolated_branch,11,50,0.565385639667511,1.2256639003753662,-0.6602782607078552,False
tulu_v3.9_wildjailbreak_decontaminated_50k-request-10-595,tulu_v3.9_wildjailbreak_decontaminated_50k-request-10-595,lora,aligned,reverse,full_sequence,11,50,0.6555793285369873,1.2005873918533325,-0.5450080633163452,False
tulu_v3.9_wildjailbreak_decontaminated_50k-request-10-595,tulu_v3.9_wildjailbreak_decontaminated_50k-request-10-595,lora,aligned,reverse,isolated_branch,11,50,0.565385639667511,1.2256639003753662,-0.6602782607078552,False
tulu_v3.9_wildjailbreak_decontaminated_50k-request-10-595,tulu_v3.9_wildjailbreak_decontaminated_50k-request-10-595,lora,swapped,forward,full_sequence,11,50,0.63264399766922,1.2206069231033325,-0.5879629254341125,False
tulu_v3.9_wildjailbreak_decontaminated_50k-request-10-595,tulu_v3.9_wildjailbreak_decontaminated_50k-request-10-595,lora,swapped,forward,isolated_branch,11,50,0.604423999786377,1.2631018161773682,-0.6586778163909912,False
tulu_v3.9_wildjailbreak_decontaminated_50k-request-10-595,tulu_v3.9_wildjailbreak_decontaminated_50k-request-10-595,lora,swapped,reverse,full_sequence,11,50,0.7033031582832336,1.211904525756836,-0.5086013674736023,False
tulu_v3.9_wildjailbreak_decontaminated_50k-request-10-595,tulu_v3.9_wildjailbreak_decontaminated_50k-request-10-595,lora,swapped,reverse,isolated_branch,11,50,0.604423999786377,1.2631018161773682,-0.6586778163909912,False
correct-python-sft-187k-request-63-374,correct-python-sft-187k-request-63-374,lora,aligned,forward,full_sequence,261,227,0.6218627691268921,0.440682977437973,0.18117979168891907,False
correct-python-sft-187k-request-63-374,correct-python-sft-187k-request-63-374,lora,aligned,forward,isolated_branch,261,227,0.6277999877929688,0.4947558641433716,0.13304412364959717,False
correct-python-sft-187k-request-63-374,correct-python-sft-187k-request-63-374,lora,aligned,reverse,full_sequence,261,228,0.5719165205955505,0.4754876494407654,0.09642887115478516,False
correct-python-sft-187k-request-63-374,correct-python-sft-187k-request-63-374,lora,aligned,reverse,isolated_branch,261,227,0.6277999877929688,0.4947558641433716,0.13304412364959717,False
correct-python-sft-187k-request-63-374,correct-python-sft-187k-request-63-374,lora,swapped,forward,full_sequence,261,228,0.579268753528595,0.4738154411315918,0.10545331239700317,False
correct-python-sft-187k-request-63-374,correct-python-sft-187k-request-63-374,lora,swapped,forward,isolated_branch,261,227,0.626164436340332,0.4948035180568695,0.13136091828346252,False
correct-python-sft-187k-request-63-374,correct-python-sft-187k-request-63-374,lora,swapped,reverse,full_sequence,261,227,0.6233688592910767,0.4568069577217102,0.16656190156936646,False
correct-python-sft-187k-request-63-374,correct-python-sft-187k-request-63-374,lora,swapped,reverse,isolated_branch,261,227,0.626164436340332,0.4948035180568695,0.13136091828346252,False
tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-7-27,tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-7-27,lora,aligned,forward,full_sequence,886,780,1.1184029579162598,1.1006590127944946,0.017743945121765137,False
tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-7-27,tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-7-27,lora,aligned,forward,isolated_branch,886,780,1.1194543838500977,1.111236810684204,0.008217573165893555,False
tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-7-27,tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-7-27,lora,aligned,reverse,full_sequence,886,780,1.1446479558944702,1.108028531074524,0.03661942481994629,False
tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-7-27,tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-7-27,lora,aligned,reverse,isolated_branch,886,780,1.1194543838500977,1.111236810684204,0.008217573165893555,False
tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-7-27,tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-7-27,lora,swapped,forward,full_sequence,886,780,1.1412309408187866,1.1166329383850098,0.024598002433776855,False
tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-7-27,tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-7-27,lora,swapped,forward,isolated_branch,886,780,1.1222060918807983,1.1215863227844238,0.0006197690963745117,False
tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-7-27,tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-7-27,lora,swapped,reverse,full_sequence,886,780,1.1219780445098877,1.120368242263794,0.00160980224609375,False
tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-7-27,tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-7-27,lora,swapped,reverse,isolated_branch,886,780,1.1222060918807983,1.1215863227844238,0.0006197690963745117,False
tulu_v3.9_open_math_2_gsm8k_50k-request-18-565,tulu_v3.9_open_math_2_gsm8k_50k-request-18-565,lora,aligned,forward,full_sequence,326,151,0.8174524307250977,0.5100516676902771,0.30740076303482056,False
tulu_v3.9_open_math_2_gsm8k_50k-request-18-565,tulu_v3.9_open_math_2_gsm8k_50k-request-18-565,lora,aligned,forward,isolated_branch,326,151,0.8233844637870789,0.5429274439811707,0.2804570198059082,False
tulu_v3.9_open_math_2_gsm8k_50k-request-18-565,tulu_v3.9_open_math_2_gsm8k_50k-request-18-565,lora,aligned,reverse,full_sequence,326,151,0.8497321009635925,0.5348930358886719,0.31483906507492065,False
tulu_v3.9_open_math_2_gsm8k_50k-request-18-565,tulu_v3.9_open_math_2_gsm8k_50k-request-18-565,lora,aligned,reverse,isolated_branch,326,151,0.8233844637870789,0.5429274439811707,0.2804570198059082,False
tulu_v3.9_open_math_2_gsm8k_50k-request-18-565,tulu_v3.9_open_math_2_gsm8k_50k-request-18-565,lora,swapped,forward,full_sequence,326,151,0.8486244678497314,0.5379759669303894,0.31064850091934204,False
tulu_v3.9_open_math_2_gsm8k_50k-request-18-565,tulu_v3.9_open_math_2_gsm8k_50k-request-18-565,lora,swapped,forward,isolated_branch,326,151,0.8327614068984985,0.5509383082389832,0.2818230986595154,False
tulu_v3.9_open_math_2_gsm8k_50k-request-18-565,tulu_v3.9_open_math_2_gsm8k_50k-request-18-565,lora,swapped,reverse,full_sequence,326,151,0.8293808102607727,0.5228034257888794,0.3065773844718933,False
tulu_v3.9_open_math_2_gsm8k_50k-request-18-565,tulu_v3.9_open_math_2_gsm8k_50k-request-18-565,lora,swapped,reverse,isolated_branch,326,151,0.8327614068984985,0.5509383082389832,0.2818230986595154,False
filtered_wc_sample_500k-request-287-43,filtered_wc_sample_500k-request-287-43,lora,aligned,forward,full_sequence,375,289,0.4768196642398834,0.540084958076477,-0.06326529383659363,False
filtered_wc_sample_500k-request-287-43,filtered_wc_sample_500k-request-287-43,lora,aligned,forward,isolated_branch,375,289,0.48302140831947327,0.5564274191856384,-0.07340601086616516,False
filtered_wc_sample_500k-request-287-43,filtered_wc_sample_500k-request-287-43,lora,aligned,reverse,full_sequence,375,289,0.4813977777957916,0.5476094484329224,-0.06621167063713074,False
filtered_wc_sample_500k-request-287-43,filtered_wc_sample_500k-request-287-43,lora,aligned,reverse,isolated_branch,375,289,0.48302140831947327,0.5564274191856384,-0.07340601086616516,False
filtered_wc_sample_500k-request-287-43,filtered_wc_sample_500k-request-287-43,lora,swapped,forward,full_sequence,375,289,0.46910610795021057,0.5397096276283264,-0.07060351967811584,False
filtered_wc_sample_500k-request-287-43,filtered_wc_sample_500k-request-287-43,lora,swapped,forward,isolated_branch,375,289,0.48286551237106323,0.5503727197647095,-0.06750720739364624,False
filtered_wc_sample_500k-request-287-43,filtered_wc_sample_500k-request-287-43,lora,swapped,reverse,full_sequence,375,289,0.47863370180130005,0.5454955697059631,-0.06686186790466309,False
filtered_wc_sample_500k-request-287-43,filtered_wc_sample_500k-request-287-43,lora,swapped,reverse,isolated_branch,375,289,0.48286551237106323,0.5503727197647095,-0.06750720739364624,False
tulu_v3.9_aya_100k-request-29-296,tulu_v3.9_aya_100k-request-29-296,lora,aligned,forward,full_sequence,86,36,2.124175786972046,0.9160594940185547,1.2081162929534912,False
tulu_v3.9_aya_100k-request-29-296,tulu_v3.9_aya_100k-request-29-296,lora,aligned,forward,isolated_branch,86,36,2.1410915851593018,1.6758556365966797,0.46523594856262207,False
tulu_v3.9_aya_100k-request-29-296,tulu_v3.9_aya_100k-request-29-296,lora,aligned,reverse,full_sequence,86,36,1.863487958908081,1.7098197937011719,0.15366816520690918,False
tulu_v3.9_aya_100k-request-29-296,tulu_v3.9_aya_100k-request-29-296,lora,aligned,reverse,isolated_branch,86,36,2.1410915851593018,1.6758556365966797,0.46523594856262207,False
tulu_v3.9_aya_100k-request-29-296,tulu_v3.9_aya_100k-request-29-296,lora,swapped,forward,full_sequence,86,36,1.8592017889022827,1.7105556726455688,0.14864611625671387,False
tulu_v3.9_aya_100k-request-29-296,tulu_v3.9_aya_100k-request-29-296,lora,swapped,forward,isolated_branch,86,36,2.1601243019104004,1.6742916107177734,0.48583269119262695,False
tulu_v3.9_aya_100k-request-29-296,tulu_v3.9_aya_100k-request-29-296,lora,swapped,reverse,full_sequence,86,36,2.147618532180786,0.8621327877044678,1.2854857444763184,False
tulu_v3.9_aya_100k-request-29-296,tulu_v3.9_aya_100k-request-29-296,lora,swapped,reverse,isolated_branch,86,36,2.1601243019104004,1.6742916107177734,0.48583269119262695,False
tulu_v3.9_wildjailbreak_decontaminated_50k-request-1-11,tulu_v3.9_wildjailbreak_decontaminated_50k-request-1-11,lora,aligned,forward,full_sequence,1149,669,1.5110028982162476,1.2843362092971802,0.22666668891906738,False
tulu_v3.9_wildjailbreak_decontaminated_50k-request-1-11,tulu_v3.9_wildjailbreak_decontaminated_50k-request-1-11,lora,aligned,forward,isolated_branch,1149,669,1.5121557712554932,1.268175721168518,0.2439800500869751,False
tulu_v3.9_wildjailbreak_decontaminated_50k-request-1-11,tulu_v3.9_wildjailbreak_decontaminated_50k-request-1-11,lora,aligned,reverse,full_sequence,1149,669,1.5344207286834717,1.2677477598190308,0.2666729688644409,False
tulu_v3.9_wildjailbreak_decontaminated_50k-request-1-11,tulu_v3.9_wildjailbreak_decontaminated_50k-request-1-11,lora,aligned,reverse,isolated_branch,1149,669,1.5121557712554932,1.268175721168518,0.2439800500869751,False
tulu_v3.9_wildjailbreak_decontaminated_50k-request-1-11,tulu_v3.9_wildjailbreak_decontaminated_50k-request-1-11,lora,swapped,forward,full_sequence,1149,669,1.5361274480819702,1.2659895420074463,0.2701379060745239,False
tulu_v3.9_wildjailbreak_decontaminated_50k-request-1-11,tulu_v3.9_wildjailbreak_decontaminated_50k-request-1-11,lora,swapped,forward,isolated_branch,1149,669,1.513657808303833,1.2676746845245361,0.24598312377929688,False
tulu_v3.9_wildjailbreak_decontaminated_50k-request-1-11,tulu_v3.9_wildjailbreak_decontaminated_50k-request-1-11,lora,swapped,reverse,full_sequence,1149,669,1.5134068727493286,1.2917120456695557,0.22169482707977295,False
tulu_v3.9_wildjailbreak_decontaminated_50k-request-1-11,tulu_v3.9_wildjailbreak_decontaminated_50k-request-1-11,lora,swapped,reverse,isolated_branch,1149,669,1.513657808303833,1.2676746845245361,0.24598312377929688,False
tulu_v3.9_sciriff_10k-request-2-349,tulu_v3.9_sciriff_10k-request-2-349,lora,aligned,forward,full_sequence,9,5,1.4113043546676636,0.7130773067474365,0.698227047920227,False
tulu_v3.9_sciriff_10k-request-2-349,tulu_v3.9_sciriff_10k-request-2-349,lora,aligned,forward,isolated_branch,8,5,1.745985984802246,1.0320401191711426,0.7139458656311035,False
tulu_v3.9_sciriff_10k-request-2-349,tulu_v3.9_sciriff_10k-request-2-349,lora,aligned,reverse,full_sequence,8,5,1.780421495437622,0.9140392541885376,0.8663822412490845,False
tulu_v3.9_sciriff_10k-request-2-349,tulu_v3.9_sciriff_10k-request-2-349,lora,aligned,reverse,isolated_branch,8,5,1.745985984802246,1.0320401191711426,0.7139458656311035,False
tulu_v3.9_sciriff_10k-request-2-349,tulu_v3.9_sciriff_10k-request-2-349,lora,swapped,forward,full_sequence,8,5,1.7071512937545776,0.6348773241043091,1.0722739696502686,False
tulu_v3.9_sciriff_10k-request-2-349,tulu_v3.9_sciriff_10k-request-2-349,lora,swapped,forward,isolated_branch,8,5,2.047532796859741,1.4583971500396729,0.5891356468200684,False
tulu_v3.9_sciriff_10k-request-2-349,tulu_v3.9_sciriff_10k-request-2-349,lora,swapped,reverse,full_sequence,9,5,1.7185851335525513,1.1582754850387573,0.560309648513794,False
tulu_v3.9_sciriff_10k-request-2-349,tulu_v3.9_sciriff_10k-request-2-349,lora,swapped,reverse,isolated_branch,8,5,2.047532796859741,1.4583971500396729,0.5891356468200684,False
tulu_v3.9_open_math_2_gsm8k_50k-request-42-994,tulu_v3.9_open_math_2_gsm8k_50k-request-42-994,lora,aligned,forward,full_sequence,181,213,0.6208657622337341,0.2787024676799774,0.3421632945537567,False
tulu_v3.9_open_math_2_gsm8k_50k-request-42-994,tulu_v3.9_open_math_2_gsm8k_50k-request-42-994,lora,aligned,forward,isolated_branch,181,213,0.6411259770393372,0.2922991216182709,0.3488268554210663,False
tulu_v3.9_open_math_2_gsm8k_50k-request-42-994,tulu_v3.9_open_math_2_gsm8k_50k-request-42-994,lora,aligned,reverse,full_sequence,181,213,0.687986433506012,0.29229921102523804,0.3956872224807739,False
tulu_v3.9_open_math_2_gsm8k_50k-request-42-994,tulu_v3.9_open_math_2_gsm8k_50k-request-42-994,lora,aligned,reverse,isolated_branch,181,213,0.6411259770393372,0.2922991216182709,0.3488268554210663,False
tulu_v3.9_open_math_2_gsm8k_50k-request-42-994,tulu_v3.9_open_math_2_gsm8k_50k-request-42-994,lora,swapped,forward,full_sequence,181,213,0.6674497127532959,0.28721028566360474,0.38023942708969116,False
tulu_v3.9_open_math_2_gsm8k_50k-request-42-994,tulu_v3.9_open_math_2_gsm8k_50k-request-42-994,lora,swapped,forward,isolated_branch,181,213,0.6457706093788147,0.2872103154659271,0.3585602939128876,False
tulu_v3.9_open_math_2_gsm8k_50k-request-42-994,tulu_v3.9_open_math_2_gsm8k_50k-request-42-994,lora,swapped,reverse,full_sequence,181,213,0.6302980780601501,0.27055537700653076,0.3597427010536194,False
